id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,Traffic_Labeled,proto_encoded,conn_state_encoded,history_encoded
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,89.221.210.188,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,212.111.30.190,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,35556,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,44761,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,23895,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,8424,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,42426,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7538,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,28940,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,29739,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,62173,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,56733,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,31723,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,5342,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,139,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,28314,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,50021,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,81.2.254.32,123,udp,SF,Dd,12,912,12,912,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,8888,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,17651,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,26540,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,992,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,445,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,61372,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,62041,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,52079,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7988,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,6668,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,45338,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12031,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,135,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,8080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,8616,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,995,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,53,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,139,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6668,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,5.1.56.123,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,88,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,212.111.30.190,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,123,81.2.254.32,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,89.221.210.188,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,8080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,135,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,58672,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,279,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,33621,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,37294,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,443,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,37866,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,48737,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,36738,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,53,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,51998,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,20634,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,32731,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,53608,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7453,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12700,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,55252,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,46291,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,33726,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,25399,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,587,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,48328,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,17704,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,54500,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,38628,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,2430,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12321,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,4466,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6668,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,49696,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,57028,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,53,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,443,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,563,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,17165,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,4043,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,20976,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,52598,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,995,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,81.2.254.32,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,57543,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,65279,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,5.1.56.123,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,50994,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,19131,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,60622,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,143,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,24874,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,88,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,43223,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,8955,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,631,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6669,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,37864,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,50272,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6667,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,631,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,25115,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,16511,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,53169,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,20756,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,60592,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,636,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,81.2.254.32,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,62550,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,25980,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,52805,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,5731,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,54028,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,135,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,1607,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,64836,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,1999,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6669,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,30576,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,16388,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,314,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,25294,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5269,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,989,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,24986,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,21,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,6667,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6669,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,41065,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,16424,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,41319,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,57687,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12045,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,20469,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,36139,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,25730,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,30243,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6668,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,585,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,57305,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3128,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,26660,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,9188,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12327,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,15366,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,31.31.74.35,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,19914,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,12410,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,7363,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,26147,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,5.1.56.123,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,1080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,25345,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,47064,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,212.111.30.190,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,62275,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,992,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,31.31.74.35,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,4954,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
192.168.1.195,123,89.221.218.101,123,udp,SF,Dd,12,912,12,912,Benign,1,0.0,2.0
192.168.1.195,123,89.221.218.101,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,5833,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,3389,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,15964,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,21,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,89.221.218.101,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,45118,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,443,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,26510,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5223,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,25374,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,2811,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,60162,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,1080,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,36645,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,89.221.210.188,123,udp,SF,Dd,2,152,2,152,Benign,1,0.0,2.0
162.248.88.215,62336,192.168.1.195,25,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,22,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,993,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,139,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,56780,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,42584,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,10803,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,43609,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,123,5.1.56.123,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,13307,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,614,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,16378,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,5389,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,587,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,31091,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,39122,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
192.168.1.195,31444,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,3128,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,123,89.221.210.188,123,udp,S0,D,2,152,0,0,Benign,1,,3.0
192.168.1.195,5431,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
162.248.88.215,62336,192.168.1.195,5222,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,8000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,20000,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,6666,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
162.248.88.215,62336,192.168.1.195,5223,tcp,OTH,^c,0,0,0,0,Benign,0,1.0,1.0
192.168.1.195,13040,162.248.88.215,62336,tcp,OTH,C,0,0,0,0, Malicious,0,1.0,0.0
